aviario,fb.pre_inicial,fb.inicial_1,fb.inicial_2,fb.crescimento,fb.abate,cap_silo,tipo_aviario,global,mort_inicial,cama,gmd,iep,mortalidade,salmonella,densidade,caaj,a01,a02,a03,a08,a09,a10,a11,c07,c08,d01,d02,d03,d04_bin,d05_bin,f15,h01,h02,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,x01,i01,f01,f02,f03,f04,f05,f06,c05,c06,c12,y03,y04,class_av,peso.7d,mult.7d,peso.14d,mult.14d,peso.21d,mult.21d,peso.28d,mult.28d,peso.35d,mult.35d,peso.42d,mult.42d,coef_correcao,fb.pre_inicial_ajustado,fb.inicial_1_ajustado,fb.inicial_2_ajustado,fb.crescimento_ajustado,fb.abate_ajustado
682,280,-0.0827254192083254,-0.030926250998709194,-0.8467760277555613,0.41838966971519764,-2.1165328602194173,1,0,"0,82",14,70.1,347.0,6.74,"0,538461538",12,1.813,0,1,0,0,1,0,0,1,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,1,0.6051818016574605,0.08490441144391729,0.6051818016574605,0.08490441144391729,0.6051818016574605,0.08490441144391729,0.6051818016574605,0.08490441144391729,0.6051818016574605,0.08490441144391729,0.6051818016574605,0.08490441144391729,1.0864553314121037,304.20749279538904,-0.08987747274218638,-0.0335999902781365,-0.9199843298669931,0.45456168726982565
1114,240,-0.9285955844556373,0.3460303861744356,-0.2757344697252846,0.9474148942018807,0.5445216054528571,2,0,"0,97",10,73.0,417.0,6.18,"0,307692308",14,1.685,1,0,0,1,0,0,1,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,3,1.469755379932871,1.6169883826664857,1.469755379932871,1.6169883826664857,1.469755379932871,1.6169883826664857,1.469755379932871,1.6169883826664857,1.469755379932871,1.6169883826664857,1.469755379932871,1.6169883826664857,0.9040767386091128,216.97841726618705,-0.8395216674814755,0.31283802299223556,-0.24928512011134843,0.8565357676597339
596,260,-0.5660797993496465,0.6287478640542943,0.40951539991104746,-0.9923442622492905,-0.34249654977123434,2,1,"1,315","6,5",69.95,354.0,7.63,"0,416666667",13,1.7565,1,0,0,1,0,1,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,1,0,1,1,0.0,0.0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,2,-1.5562521440310737,1.2735902511855632,-1.5562521440310737,1.2735902511855632,-1.5562521440310737,1.2735902511855632,-1.5562521440310737,1.2735902511855632,-1.5562521440310737,1.2735902511855632,-1.5562521440310737,1.2735902511855632,1.0649717514124293,276.8926553672316,-0.6028589953525896,0.6695987139787257,0.4361223326736296,-1.056818606971702
655,280,-0.9285955844556373,-0.7848395253449988,1.380286048562518,0.4624751050890879,-0.34249654977123434,1,1,"1,22",6,71.1,361.0,5.92,"0,538461538",13,1.796,0,1,1,0,1,1,0,1,0,1,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0.0,1.0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,2,-0.47553517118680666,0.11131965232706445,-0.47553517118680666,0.11131965232706445,-0.47553517118680666,0.11131965232706445,-0.47553517118680666,0.11131965232706445,-0.47553517118680666,0.11131965232706445,-0.47553517118680666,0.11131965232706445,1.0443213296398892,292.409972299169,-0.9697521754564412,-0.8196246566622287,1.4414621615181975,0.48297261667198377
560,260,-0.0827254192083254,1.2884219791072977,-1.1322968067706995,1.4323546833146734,-1.007760166189303,1,0,"1,445","30,5",69.05,378.5,5.9,"0,583333333",13,1.7535,1,0,0,1,0,1,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1,1,0,1,0,0,0,1,0.0,0,1,0,0,5,0.38903840708860704,-0.41698516533588825,0.38903840708860704,-0.41698516533588825,0.38903840708860704,-0.41698516533588825,0.38903840708860704,-0.41698516533588825,0.38903840708860704,-0.41698516533588825,0.38903840708860704,-0.41698516533588825,0.9960369881109643,258.9696169088507,-0.08239757738847733,1.2833159474860005,-1.12780950106355,1.4266782446753814
633,260,1.1256605311449772,1.0999436605207253,0.9805569579413241,-0.90417339150151,0.5445216054528571,1,0,"0,98",8,67.2,334.0,7.51,"0,615384615",13,1.843,0,1,0,1,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,3,-1.2320370521777937,-0.6547223332842221,-1.2320370521777937,-0.6547223332842221,-1.2320370521777937,-0.6547223332842221,-1.2320370521777937,-0.6547223332842221,-1.2320370521777937,-0.6547223332842221,-1.2320370521777937,-0.6547223332842221,1.1287425149700598,293.47305389221555,1.270580898927115,1.2415531737015373,1.1067963267780814,-1.020578947892423
1115,250,-0.5660797993496465,0.6287478640542943,0.29530708830499214,1.6527818601841249,0.5445216054528571,2,0,"0,96",10,73.7,391.0,7.52,"0,307692308",14,1.708,1,0,0,1,0,0,1,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1,1,1,0,0,0,0,0,0.0,1,0,0,0,3,0.5511459530152472,0.34905682027539364,0.5511459530152472,0.34905682027539364,0.5511459530152472,0.34905682027539364,0.5511459530152472,0.34905682027539364,0.5511459530152472,0.34905682027539364,0.5511459530152472,0.34905682027539364,0.9641943734015346,241.04859335038364,-0.5458109574291988,0.6062351528093836,0.2847334329692635,1.593602970049655
1249,260,-0.0827254192083254,0.3460303861744356,0.6379320231231581,-0.3310627316409367,-0.7860056273832801,2,0,"1,17",12,69.0,356.0,6.71,"0,692307692",14,1.751,1,0,0,1,0,1,0,1,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,1,0,0,0,4,-0.36746347390237993,0.7717006744057576,-0.36746347390237993,0.7717006744057576,-0.36746347390237993,0.7717006744057576,-0.36746347390237993,0.7717006744057576,-0.36746347390237993,0.7717006744057576,-0.36746347390237993,0.7717006744057576,1.0589887640449438,275.3370786516854,-0.08760528944252437,0.36644229097686015,0.6755628447118837,-0.35059171300177844
733,260,-1.774465749702949,-1.7272311182778608,0.6379320231231581,0.41838966971519764,-0.34249654977123434,1,0,"0,8",14,69.2,360.0,5.86,"0,769230769",12,1.801,1,0,1,1,0,0,1,1,0,1,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0,1,1,0,0,0,0,1,0.0,1,0,0,0,1,0.11885916387754027,-0.5226461288684816,0.11885916387754027,-0.5226461288684816,0.11885916387754027,-0.5226461288684816,0.11885916387754027,-0.5226461288684816,0.11885916387754027,-0.5226461288684816,0.11885916387754027,-0.5226461288684816,1.0472222222222223,272.27777777777777,-1.8582599656611438,-1.8087948099743154,0.6680565908817517,0.4381469596739709
1116,250,-0.32440260927898595,-0.5021220474651402,0.009786309289853782,-0.8600879561276198,1.4315397606769484,2,0,"0,59",7,68.4,365.0,5.26,"0,461538462",14,1.785,1,0,0,0,1,1,0,0,1,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,5,1.1995761367218043,0.824531156172052,1.1995761367218043,0.824531156172052,1.1995761367218043,0.824531156172052,1.1995761367218043,0.824531156172052,1.1995761367218043,0.824531156172052,1.1995761367218043,0.824531156172052,1.0328767123287672,258.2191780821918,-0.33506790054295266,-0.5186301695735832,0.010108050965136646,-0.8883648204386649
1248,260,-0.20356401424365567,-1.1617961625181437,0.40951539991104746,-0.4192336023887172,-0.7860056273832801,2,0,"1,05",12,68.1,369.0,6.71,"0,538461538",14,1.776,1,0,0,1,0,1,0,1,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0,1,1,0,0,0,0,1,0.0,1,0,0,0,4,1.469755379932871,0.8773616379383463,1.469755379932871,0.8773616379383463,1.469755379932871,0.8773616379383463,1.469755379932871,0.8773616379383463,1.469755379932871,0.8773616379383463,1.469755379932871,0.8773616379383463,1.021680216802168,265.63685636856366,-0.2079773262055777,-1.1869841552014637,0.41839378256494547,-0.4283226777792585
848,240,-0.9285955844556373,0.06331290829457702,0.7521403347292135,0.3302187989674171,-2.1165328602194173,1,0,"1,13",34,70.4,391.0,4.84,"0,307692308",13,1.716,1,0,1,1,0,1,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,3,-0.47553517118680666,-0.020756552088676064,-0.47553517118680666,-0.020756552088676064,-0.47553517118680666,-0.020756552088676064,-0.47553517118680666,-0.020756552088676064,-0.47553517118680666,-0.020756552088676064,-0.47553517118680666,-0.020756552088676064,0.9641943734015346,231.4066496163683,-0.895346637697635,0.061045949941318504,0.7252094787542545,0.31839510795579606
890,250,-0.32440260927898595,-0.879078684638285,-0.9609843393616166,-0.11063555477148541,1.4315397606769484,2,1,"1,215","6,5",71.1,379.5,5.295,"0,25",13,1.732,1,0,1,0,1,1,0,0,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0.0,0.0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,3,-0.69167856575566,0.21698061585965311,-0.69167856575566,0.21698061585965311,-0.69167856575566,0.21698061585965311,-0.69167856575566,0.21698061585965311,-0.69167856575566,0.21698061585965311,-0.69167856575566,0.21698061585965311,0.9934123847167325,248.35309617918313,-0.32226556969216785,-0.8732876524601672,-0.9546537442406574,-0.1099067303
687,260,0.27979036589766537,-0.879078684638285,-1.0180884951646443,0.7269877173324294,0.9880306830649027,1,0,"0,75",9,72.3,389.0,6.41,"0,538461538",13,1.758,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,1,0,0,0,3,-0.36746347390237993,-0.6811375741673693,-0.36746347390237993,-0.6811375741673693,-0.36746347390237993,-0.6811375741673693,-0.36746347390237993,-0.6811375741673693,-0.36746347390237993,-0.6811375741673693,-0.36746347390237993,-0.6811375741673693,0.9691516709511568,251.97943444730078,0.27115930062575794,-0.851960576114739,-0.9866821662649637,0.7045613610136913
914,250,-0.0827254192083254,0.44026954546772185,-0.7896718719525336,2.005465343175247,0.5445216054528571,2,1,"0,78",6,74.0,397.0,5.18,"0,384615385",14,1.752,1,0,1,1,0,1,0,0,1,1,0,0,0,1,6,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,5,0.17289501251975362,0.1641501340933588,0.17289501251975362,0.1641501340933588,0.17289501251975362,0.1641501340933588,0.17289501251975362,0.1641501340933588,0.17289501251975362,0.1641501340933588,0.17289501251975362,0.1641501340933588,0.9496221662468514,237.40554156171285,-0.07855789179228885,0.41808971949957463,-0.7498899136677712,1.9044343435190632
894,250,-1.1702727745262977,-0.7848395253449988,1.380286048562518,-1.080515132997071,0.5445216054528571,1,0,"0,58",8,64.0,331.0,5.44,"0,538461538",14,1.823,1,0,1,1,0,0,1,1,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,4,-1.9885389331687806,-1.1301966691808805,-1.9885389331687806,-1.1301966691808805,-1.9885389331687806,-1.1301966691808805,-1.9885389331687806,-1.1301966691808805,-1.9885389331687806,-1.1301966691808805,-1.9885389331687806,-1.1301966691808805,1.1389728096676737,284.7432024169184,-1.3329088700798013,-0.8939108793204367,1.572108278876342,-1.230677356918114
1197,250,0.038113175827004867,-1.0675570032248574,0.23820293250196445,0.10979162209796586,0.5445216054528571,2,0,"1,18",7,71.7,378.0,7.01,"0,461538462",14,1.73,1,0,0,0,1,1,0,0,0,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,5,-0.9078219603245135,-1.420764318895504,-0.9078219603245135,-1.420764318895504,-0.9078219603245135,-1.420764318895504,-0.9078219603245135,-1.420764318895504,-0.9078219603245135,-1.420764318895504,-0.9078219603245135,-1.420764318895504,0.9973544973544973,249.33862433862433,0.03801234731952602,-1.0647327783486011,0.237572766013864,0.10950116807125167
1118,250,-0.6869183943849767,-0.7848395253449988,1.0376611137443519,-0.15472099014537566,0.5445216054528571,3,0,"1,03","15,5",68.9,354.0,9.545,"0,75",15,1.7735,1,0,0,0,1,1,0,0,1,1,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,5,-0.1513200793335265,-0.8396290194662522,-0.1513200793335265,-0.8396290194662522,-0.1513200793335265,-0.8396290194662522,-0.1513200793335265,-0.8396290194662522,-0.1513200793335265,-0.8396290194662522,-0.1513200793335265,-0.8396290194662522,1.0649717514124293,266.2429378531073,-0.7315486855455825,-0.835831923884363,1.1050797736768945,-0.16477348385538593
1146,250,-0.32440260927898595,0.7229870233475805,-0.2186303139222569,-0.5514899085103879,1.4315397606769484,2,0,"0,56",8,67.5,349.0,5.66,"0,461538462",14,1.775,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,5,-0.6376427171134467,0.7717006744057576,-0.6376427171134467,0.7717006744057576,-0.6376427171134467,0.7717006744057576,-0.6376427171134467,0.7717006744057576,-0.6376427171134467,0.7717006744057576,-0.6376427171134467,0.7717006744057576,1.0802292263610316,270.0573065902579,-0.350429179650939,0.7809917128998219,-0.23617085486730904,-0.5957355172160924
566,260,0.15895177086233514,0.06331290829457702,-0.5612552487404229,0.8592440234541002,0.10101252784081136,1,0,"1,16",6,72.5,382.0,8.89,"0,461538462",12,1.723,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,1,0,0,1,0,0,0.0,1,0,0,0,1,1.0374685907951673,0.6924549517563161,1.0374685907951673,0.6924549517563161,1.0374685907951673,0.6924549517563161,1.0374685907951673,0.6924549517563161,1.0374685907951673,0.6924549517563161,1.0374685907951673,0.6924549517563161,0.9869109947643979,256.59685863874347,0.1568712503013098,0.062484205306428106,-0.5539089758511503,0.8479973739324497
913,250,-0.0827254192083254,0.8172261826408667,-0.7325677161495059,0.9033294588279904,0.5445216054528571,2,1,"0,78",6,72.2,381.0,4.9,"0,538461538",14,1.788,1,0,1,1,0,1,0,0,1,1,0,0,0,1,6,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,5,-0.5836068684712333,-0.10000227473811756,-0.5836068684712333,-0.10000227473811756,-0.5836068684712333,-0.10000227473811756,-0.5836068684712333,-0.10000227473811756,-0.5836068684712333,-0.10000227473811756,-0.5836068684712333,-0.10000227473811756,0.989501312335958,247.3753280839895,-0.08185691087018024,0.8086463801984428,-0.7248767165048916,0.8938456849820272
979,240,-1.653627154667619,-0.40788288817185403,-0.6754635603464783,0.8592440234541002,0.5445216054528571,2,0,"1,01",7,71.6,385.0,5.58,"0,615384615",13,1.72,1,0,1,0,1,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,3,-0.09728423069131314,-0.2584937200370052,-0.09728423069131314,-0.2584937200370052,-0.09728423069131314,-0.2584937200370052,-0.09728423069131314,-0.2584937200370052,-0.09728423069131314,-0.2584937200370052,-0.09728423069131314,-0.2584937200370052,0.9792207792207792,235.01298701298703,-1.6192660709342657,-0.3994073995864649,-0.6614279538977202,0.8413896021875216
569,270,-2.6203359149502607,2.3250527313334457,-1.6462342089979487,0.5947314112107587,-2.1165328602194173,1,0,"0,99",7,68.9,361.0,7.26,"0,692307692",12,1.73,0,1,1,1,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,2,-1.448180446746647,-1.3679338371292096,-1.448180446746647,-1.3679338371292096,-1.448180446746647,-1.3679338371292096,-1.448180446746647,-1.3679338371292096,-1.448180446746647,-1.3679338371292096,-1.448180446746647,-1.3679338371292096,1.0443213296398892,281.96675900277006,-2.736472686804012,2.4281021598690002,-1.7191974980394091,0.6210906981342272
601,270,-0.20356401424365567,-0.40788288817185403,0.7521403347292135,-0.46331903776260747,-0.34249654977123434,1,0,"0,85",10,72.8,383.0,6.21,"0,846153846",13,1.721,0,1,0,1,0,1,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,2,-0.36746347390237993,-0.9981204647651399,-0.36746347390237993,-0.9981204647651399,-0.36746347390237993,-0.9981204647651399,-0.36746347390237993,-0.9981204647651399,-0.36746347390237993,-0.9981204647651399,-0.36746347390237993,-0.9981204647651399,0.9843342036553525,265.7702349869452,-0.20037502185341563,-0.40149307791328714,0.7403574574227506,-0.4560607760744204
570,270,-2.8620131050209214,1.2884219791072977,-1.8175466764070316,-0.8600879561276198,-2.1165328602194173,1,0,"0,99",7,63.2,342.0,5.2,"0,538461538",12,1.735,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,2,-2.636969116875338,-2.05473010009105,-2.636969116875338,-2.05473010009105,-2.636969116875338,-2.05473010009105,-2.636969116875338,-2.05473010009105,-2.636969116875338,-2.05473010009105,-2.636969116875338,-2.05473010009105,1.1023391812865497,297.63157894736844,-3.1549091830201386,1.4202780296007347,-2.0035529152206166,-0.9481086533921423
573,240,-1.1702727745262977,0.06331290829457702,-0.2757344697252846,-0.7719170853798393,0.10101252784081136,2,0,"0,75",20,68.2,361.0,8.94,"0,769230769",13,1.767,1,0,0,0,1,0,1,1,0,0,1,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,0,0,0,2,0.8213251962263138,0.4283025429248351,0.8213251962263138,0.4283025429248351,0.8213251962263138,0.4283025429248351,0.8213251962263138,0.4283025429248351,0.8213251962263138,0.4283025429248351,0.8213251962263138,0.4283025429248351,1.0443213296398892,250.63711911357342,-1.2221408199346655,0.06611902057356105,-0.28795538805105897,-0.8061294769756217
893,260,1.2464991261803076,1.9480960941603012,-0.16152615811922924,0.4624751050890879,-0.34249654977123434,2,0,"0,72",13,71.9,380.0,6.62,"0,923076923",13,1.726,1,0,1,1,0,0,1,0,1,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,3,1.469755379932871,0.8509463970551991,1.469755379932871,0.8509463970551991,1.469755379932871,0.8509463970551991,1.469755379932871,0.8509463970551991,1.469755379932871,0.8509463970551991,1.469755379932871,0.8509463970551991,0.9921052631578947,257.9473684210526,1.2366583436051999,1.9327163881537723,-0.16025095160776165,0.4588239858383846
711,270,-0.4452412043143162,-0.879078684638285,-0.9609843393616166,0.991500329575771,0.5445216054528571,1,0,"1,46",7,70.0,375.0,7.04,"0,538461538",13,1.745,1,0,0,0,1,0,1,1,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,4,0.06482331523532692,-1.0509509465314342,0.06482331523532692,-1.0509509465314342,0.06482331523532692,-1.0509509465314342,0.06482331523532692,-1.0509509465314342,0.06482331523532692,-1.0509509465314342,0.06482331523532692,-1.0509509465314342,1.0053333333333334,271.44,-0.44761582407065925,-0.8837671042896892,-0.9661095891715453,0.9967883313335084
602,250,-0.20356401424365567,-0.3136437288785678,-0.04731784651317389,0.991500329575771,-1.2295147049953257,1,0,"1,82",10,68.4,371.0,7.22,"0,923076923",13,1.728,0,1,1,1,0,1,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0.0,0,0,0,0,2,-0.5836068684712333,-0.6811375741673693,-0.5836068684712333,-0.6811375741673693,-0.5836068684712333,-0.6811375741673693,-0.5836068684712333,-0.6811375741673693,-0.5836068684712333,-0.6811375741673693,-0.5836068684712333,-0.6811375741673693,1.0161725067385445,254.04312668463612,-0.20685615463573637,-0.31871613419735867,-0.04808309470476161,1.0075353753371041
1121,240,-0.6869183943849767,0.7229870233475805,-0.10442200231620156,0.8151585880802099,0.5445216054528571,2,1,"1,375","20,5",72.85,395.5,7.27,"0,166666667",14,1.718,1,0,0,1,0,1,0,0,1,0,1,0,1,0,5,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,6,-0.52957101982902,1.8283103097316677,-0.52957101982902,1.8283103097316677,-0.52957101982902,1.8283103097316677,-0.52957101982902,1.8283103097316677,-0.52957101982902,1.8283103097316677,-0.52957101982902,1.8283103097316677,0.9532237673830595,228.77370417193427,-0.6547869397803697,0.6891684141644446,-0.09953753444553222,0.7770285403444732
578,260,-0.20356401424365567,2.4192918906267322,0.009786309289853782,0.5947314112107587,-1.007760166189303,1,0,"1,03",10,73.4,389.0,7.55,"0,538461538",12,1.762,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,2,0.11885916387754027,0.5339635064574285,0.11885916387754027,0.5339635064574285,0.11885916387754027,0.5339635064574285,0.11885916387754027,0.5339635064574285,0.11885916387754027,0.5339635064574285,0.11885916387754027,0.5339635064574285,0.9691516709511568,251.97943444730078,-0.19728440454976398,2.344660778319481,0.009484418000706622,0.5763849409420464
882,260,-0.5660797993496465,0.2517912268811494,-0.6183594045434506,-0.4192336023887172,0.5445216054528571,2,1,"1,005","16,5",71.05,381.0,6.16,"0,75",13,1.763,1,0,1,0,1,0,1,0,1,1,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,4,0.2809667098041803,-0.2584937200370052,0.2809667098041803,-0.2584937200370052,0.2809667098041803,-0.2584937200370052,0.2809667098041803,-0.2584937200370052,0.2809667098041803,-0.2584937200370052,0.2809667098041803,-0.2584937200370052,0.989501312335958,257.2703412073491,-0.5601367043433509,0.24914774943357829,-0.6118674422910259,-0.4148321997389669
579,270,0.27979036589766537,2.890487687093163,0.3524112441080198,0.28613336359352687,-1.007760166189303,1,0,"1,16",10,73.3,375.0,9.82,"0,538461538",12,1.734,0,1,0,1,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,1,-0.20535592797573987,0.4283025429248351,-0.20535592797573987,0.4283025429248351,-0.20535592797573987,0.4283025429248351,-0.20535592797573987,0.4283025429248351,-0.20535592797573987,0.4283025429248351,-0.20535592797573987,0.4283025429248351,1.0053333333333334,271.44,0.2812825811824529,2.905903621424327,0.35429077074326265,0.28765940819935903
1122,250,-0.32440260927898595,0.534508704761008,0.3524112441080198,1.0796712003235513,0.5445216054528571,2,1,"1,025","21,5",74.05,394.0,7.02,"0,333333333",14,1.723,1,0,0,1,0,1,0,0,1,0,1,0,1,0,5,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,5,1.0374685907951673,1.0886835650035283,1.0374685907951673,1.0886835650035283,1.0374685907951673,1.0886835650035283,1.0374685907951673,1.0886835650035283,1.0374685907951673,1.0886835650035283,1.0374685907951673,1.0886835650035283,0.9568527918781726,239.21319796954316,-0.3104055423811617,0.5114461464337564,0.33720568281401897,1.033086402340048
713,270,-0.4452412043143162,-0.3136437288785678,-0.3899427813313399,0.19796249284574638,-0.1207420109652115,1,0,"0,72",5,69.7,357.0,3.8,"0,692307692",12,1.847,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,1,-1.448180446746647,-0.7339680559336635,-1.448180446746647,-0.7339680559336635,-1.448180446746647,-0.7339680559336635,-1.448180446746647,-0.7339680559336635,-1.448180446746647,-0.7339680559336635,-1.448180446746647,-0.7339680559336635,1.0560224089635855,285.1260504201681,-0.4701846891498521,-0.3312148061266668,-0.41178831529948223,0.20905282857940163
1270,250,-0.6869183943849767,0.15755206758786322,0.5237237115171028,-0.37514816701482695,0.5445216054528571,2,0,"0,44",5,72.0,392.0,5.87,"0,692307692",14,1.726,1,0,0,0,1,1,0,0,1,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,5,0.6051818016574605,-0.31132420180329956,0.6051818016574605,-0.31132420180329956,0.6051818016574605,-0.31132420180329956,0.6051818016574605,-0.31132420180329956,0.6051818016574605,-0.31132420180329956,0.6051818016574605,-0.31132420180329956,0.9617346938775511,240.43367346938777,-0.6606332517426945,0.15152328949138888,0.5036832633723157,-0.360793007562729
1123,250,-0.6869183943849767,0.3460303861744356,-0.4470469371343676,0.9033294588279904,0.5445216054528571,2,1,"1,115","21,5",75.6,411.5,6.895,"0,333333333",14,1.7385,1,0,0,1,0,1,0,0,1,0,1,0,1,0,5,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,5,0.983432742152954,0.4283025429248351,0.983432742152954,0.4283025429248351,0.983432742152954,0.4283025429248351,0.983432742152954,0.4283025429248351,0.983432742152954,0.4283025429248351,0.983432742152954,0.4283025429248351,0.9161603888213852,229.04009720534629,-0.6293274232883018,0.317019333141585,-0.40956669574643156,0.8275946682336631
1124,250,-0.0827254192083254,-0.5963612067584264,0.46661955571407515,0.7710731527063197,0.5445216054528571,2,0,"0,97",7,71.6,363.0,9.36,"0,846153846",14,1.776,1,0,0,0,1,1,0,0,0,1,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,1,1,0,0,0,1,0,0.0,0,0,0,0,6,-0.7997502630400868,0.48113302469113417,-0.7997502630400868,0.48113302469113417,-0.7997502630400868,0.48113302469113417,-0.7997502630400868,0.48113302469113417,-0.7997502630400868,0.48113302469113417,-0.7997502630400868,0.48113302469113417,1.0385674931129476,259.6418732782369,-0.08591593124390819,-0.6193613634929112,0.4846159022154444,0.8008115112128995
591,270,-0.20356401424365567,-0.40788288817185403,-0.6754635603464783,-0.46331903776260747,-0.1207420109652115,1,0,"1,11",9,65.4,334.0,7.87,"0,692307692",13,1.814,0,1,1,0,1,1,0,1,0,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,3,-1.448180446746647,-1.1566119100640275,-1.448180446746647,-1.1566119100640275,-1.448180446746647,-1.1566119100640275,-1.448180446746647,-1.1566119100640275,-1.448180446746647,-1.1566119100640275,-1.448180446746647,-1.1566119100640275,1.1287425149700598,304.76047904191614,-0.229771357394785,-0.4603947570083502,-0.7624244378761147,-0.5229678959176737
